sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1772480033,275345203,-0.257949,-1.597769,2.457174,-1.301803,-0.923276,-1.332431,1,0.220021,-0.034564,0.220000,-0.035533,0.220000,-0.039987,0.220000,-0.039987,0,-0.181759,0.220000,0.212667,-0.015533,-0.055533,0.220000
1772480033,300421779,-0.261866,-1.593442,2.456827,-1.301363,-0.929106,-1.332759,1,0.220262,-0.039222,0.220000,-0.039987,0.220000,-0.034946,0.220000,-0.034946,0,-0.158844,0.220000,0.212667,-0.019987,-0.059987,0.220000
1772480033,325399018,-0.267090,-1.590729,2.456104,-1.304234,-0.935607,-1.332032,1,0.219566,-0.046852,0.220000,-0.034946,0.220000,-0.017833,0.220000,-0.017833,0,-0.081059,0.220000,0.212667,-0.014946,-0.054946,0.220000
1772480033,375404745,-0.275431,-1.583723,2.454689,-1.301797,-0.946223,-1.333447,1,0.219806,-0.041805,0.220000,-0.017833,0.220000,-0.013842,0.220000,-0.013842,0,-0.062917,0.220000,0.212667,0.002167,-0.037833,0.220000
1772480033,400451580,-0.279686,-1.579683,2.454497,-1.300835,-0.952012,-1.333639,1,0.219752,-0.017729,0.220000,-0.013842,0.220000,-0.011074,0.220000,-0.011074,0,-0.050335,0.220000,0.212667,0.006158,-0.033842,0.220000
1772480033,425522934,-0.283799,-1.576903,2.454210,-1.299227,-0.956708,-1.333926,1,0.220088,-0.007383,0.220000,-0.011074,0.220000,-0.011790,0.220000,-0.011790,0,-0.053590,0.220000,0.212667,0.008926,-0.031074,0.220000
1772480033,475457657,-0.292198,-1.569328,2.454524,-1.297087,-0.967814,-1.333612,1,0.220161,-0.015728,0.220000,-0.011790,0.220000,-0.008509,0.220000,-0.008509,0,-0.038678,0.220000,0.212667,0.008210,-0.031790,0.220000
1772480033,500518085,-0.296823,-1.567827,2.453567,-1.294299,-0.971798,-1.334570,1,0.219741,-0.012331,0.220000,-0.008509,0.220000,-0.013863,0.220000,-0.013863,0,-0.063014,0.220000,0.212667,0.011491,-0.028509,0.220000
1772480033,525495031,-0.301117,-1.564882,2.453778,-1.292646,-0.976736,-1.334358,1,0.219893,-0.013700,0.220000,-0.013863,0.220000,-0.015183,0.220000,-0.015183,0,-0.069012,0.220000,0.212667,0.006137,-0.033863,0.220000
1772480033,575533857,-0.309954,-1.555971,2.454053,-1.290961,-0.989172,-1.334083,1,0.219735,-0.012705,0.220000,-0.015183,0.220000,-0.008674,0.220000,-0.008674,0,-0.039428,0.220000,0.212667,0.004817,-0.035183,0.220000
1772480033,600601748,-0.314420,-1.552704,2.453911,-1.289395,-0.994339,-1.334278,1,0.220135,-0.013679,0.220000,-0.008674,0.220000,-0.008838,0.220000,-0.008838,0,-0.040174,0.220000,0.212667,0.011326,-0.028674,0.220000
1772480033,625543201,-0.319438,-1.549282,2.454000,-1.289234,-0.992699,-1.337189,1,0.220033,-0.014325,0.220000,-0.008838,0.220000,-0.007363,0.220000,-0.007363,0,-0.033466,0.220000,0.212667,0.011162,-0.028838,0.220000
1772480033,675580267,-0.328504,-1.542448,2.454310,-1.286148,-1.003624,-1.336879,1,0.220222,-0.014193,0.220000,-0.007363,0.220000,-0.007957,0.220000,-0.007957,0,-0.036170,0.220000,0.212667,0.012637,-0.027363,0.220000
1772480033,700714722,-0.333718,-1.538484,2.454663,-1.284394,-1.009935,-1.336526,1,0.219815,-0.001121,0.220000,-0.007957,0.220000,-0.008479,0.220000,-0.008479,0,-0.038540,0.220000,0.212667,0.012043,-0.027957,0.220000
1772480033,725641159,-0.337261,-1.535302,2.454485,-1.283497,-1.014611,-1.336704,1,0.219953,-0.017442,0.220000,-0.008479,0.220000,-0.006624,0.220000,-0.006624,0,-0.030107,0.220000,0.212667,0.011521,-0.028479,0.220000
1772480033,775675114,-0.346571,-1.530008,2.454561,-1.279285,-1.024458,-1.336629,1,0.219938,-0.014275,0.220000,-0.006624,0.220000,-0.012469,0.220000,-0.012469,0,-0.056678,0.220000,0.212667,0.013376,-0.026624,0.220000
1772480033,800731006,-0.351460,-1.523589,2.454919,-1.279275,-1.032528,-1.336270,1,0.219770,-0.003237,0.220000,-0.012469,0.220000,-0.004283,0.220000,-0.004283,0,-0.019469,0.220000,0.212667,0.007531,-0.032469,0.220000
1772480033,825704929,-0.355380,-1.521768,2.454841,-1.277255,-1.036348,-1.336348,1,0.220115,-0.004772,0.220000,-0.004283,0.220000,-0.007848,0.220000,-0.007848,0,-0.035671,0.220000,0.212667,0.015717,-0.024283,0.220000
1772480033,875814686,-0.364285,-1.515257,2.454420,-1.274101,-1.046920,-1.336769,1,0.220196,0.003583,0.220000,-0.007848,0.220000,-0.008112,0.220000,-0.008112,0,-0.036872,0.220000,0.212667,0.012152,-0.027848,0.220000
