sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1772478897,148127976,-0.933816,-1.629223,-2.045916,-0.719172,-1.260136,0.343613,1,0.220280,0.008318,0.220000,0.030561,0.220000,0.030974,0.220000,0.030974,0,0.140793,0.220000,0.212667,0.050561,0.010561,0.220000
1772478897,173074857,-0.935954,-1.633853,-2.045486,-0.714448,-1.258215,0.344044,1,0.219939,0.033328,0.220000,0.030974,0.220000,0.028249,0.220000,0.028249,0,0.128404,0.220000,0.212667,0.050974,0.010974,0.220000
1772478897,198097019,-0.939072,-1.639707,-2.044530,-0.708172,-1.256071,0.344999,1,0.221049,0.024351,0.220000,0.028249,0.220000,0.025614,0.220000,0.025614,0,0.116428,0.220000,0.212667,0.048249,0.008249,0.220000
1772478897,223159971,-0.941005,-1.644937,-2.043223,-0.703187,-1.253571,0.346306,1,0.220484,0.023874,0.220000,0.025614,0.220000,0.019717,0.220000,0.019717,0,0.089622,0.220000,0.212667,0.045614,0.005614,0.220000
1772478897,273220424,-0.945452,-1.654086,-2.040459,-0.693690,-1.249928,0.349070,1,0.220860,0.026876,0.220000,0.019717,0.219345,0.012446,0.219345,0.012446,0,0.056744,0.219345,0.212667,0.039717,-0.000283,0.219345
1772478897,298188118,-0.947666,-1.659697,-2.039967,-0.688240,-1.247344,0.349562,1,0.220249,0.021912,0.219345,0.012446,0.216848,0.007753,0.216848,0.007753,0,0.035755,0.216848,0.212012,0.032446,-0.007554,0.216848
1772478897,323166517,-0.950025,-1.664529,-2.038961,-0.683219,-1.245440,0.350606,1,0.219415,0.016199,0.216848,0.007753,0.214613,0.004842,0.214613,0.004842,0,0.022559,0.214613,0.209515,0.027753,-0.012247,0.214613
1772478897,373183275,-0.954391,-1.673998,-2.038057,-0.673790,-1.242439,0.354163,1,0.217100,0.007764,0.214613,0.004842,0.210490,0.000000,0.210490,0.000000,0,0.000564,0.210490,0.207279,0.024842,-0.015158,0.210490
1772478897,398222489,-0.957389,-1.679247,-2.036974,-0.668019,-1.240638,0.355245,1,0.214749,-0.001821,0.210490,0.000000,0.207972,-0.000774,0.207972,-0.000774,0,-0.003722,0.207972,0.203157,0.020000,-0.020000,0.207972
1772478897,423236622,-0.958897,-1.682709,-2.036325,-0.664557,-1.239131,0.355895,1,0.210833,0.004463,0.207972,-0.000774,0.206404,-0.001850,0.206404,-0.001850,0,-0.008964,0.206404,0.200639,0.019226,-0.020774,0.206404
1772478897,473177753,-0.964831,-1.693148,-2.035321,-0.653102,-1.235530,0.356898,1,0.207542,-0.002818,0.206404,-0.001850,0.201403,-0.002828,0.201403,-0.002828,0,-0.014044,0.201403,0.199071,0.018150,-0.021850,0.201403
1772478897,498251588,-0.965909,-1.697520,-2.035056,-0.649335,-1.233064,0.357163,1,0.206939,-0.003771,0.201403,-0.002828,0.199586,-0.008393,0.199586,-0.008393,0,-0.042053,0.199586,0.194069,0.017172,-0.022828,0.199586
1772478897,523243876,-0.968751,-1.702278,-2.035056,-0.644013,-1.231516,0.357163,1,0.201390,0.007200,0.199586,-0.008393,0.197279,-0.006049,0.197279,-0.006049,0,-0.030665,0.197279,0.192253,0.011607,-0.028393,0.197279
1772478897,573262482,-0.972302,-1.710629,-2.034790,-0.635803,-1.227830,0.357436,1,0.196524,-0.012080,0.197279,-0.006049,0.193546,-0.009768,0.193546,-0.009768,0,-0.050467,0.193546,0.189945,0.013951,-0.026049,0.193546
1772478897,598270073,-0.974774,-1.716060,-2.034676,-0.636640,-1.226284,0.358105,1,0.197164,-0.008578,0.193546,-0.009768,0.193673,-0.018539,0.193673,-0.018539,0,-0.095721,0.193673,0.186213,0.010232,-0.029768,0.193673
1772478897,623322164,-0.977903,-1.721605,-2.034721,-0.630574,-1.224352,0.358060,1,0.193839,-0.016685,0.193673,-0.018539,0.191021,-0.017908,0.191021,-0.017908,0,-0.093751,0.191021,0.186340,0.001461,-0.038539,0.191021
